machine_id,day,age_years,volt,rotate,pressure,vibration,failure_type,has_failure
94,7,4.0,173.1,445.14,98.89,40.78,none,0
94,8,4.0,178.57,427.97,98.45,40.44,none,0
94,9,4.0,171.98,432.14,102.33,48.3,none,0
94,10,4.0,164.15,465.54,98.78,25.02,none,0
94,11,4.0,170.38,425.65,96.71,24.6,none,0
94,12,4.0,171.31,440.42,93.77,27.81,none,0
94,13,4.0,173.66,441.86,103.5,37.53,none,0
94,14,4.0,163.94,474.97,101.23,37.74,none,0
94,15,4.0,170.95,418.08,101.01,33.57,none,0
94,16,4.0,170.46,481.08,101.07,44.39,none,0
94,17,4.0,169.63,445.27,99.85,35.09,none,0
94,18,4.0,169.43,432.84,100.57,33.16,none,0
94,19,4.0,170.58,477.62,99.56,48.31,none,0
94,20,4.0,172.37,458.24,102.22,35.78,none,0
94,21,4.0,175.29,458.55,95.37,62.15,none,0
94,22,4.0,171.18,452.01,100.7,26.49,none,0
94,23,4.0,167.44,428.82,101.33,45.42,none,0
94,24,4.0,174.55,443.25,100.78,49.35,none,0
94,25,4.0,171.5,428.33,100.27,38.62,none,0
94,26,4.0,172.58,458.05,100.81,44.19,none,0
94,27,4.0,164.02,457.25,101.26,38.09,none,0
94,28,4.0,162.97,433.57,91.71,36.51,none,0
94,29,4.0,167.91,473.97,102.18,43.63,none,0
94,30,4.0,173.63,498.31,99.48,40.0,none,0
94,31,4.0,173.55,466.98,101.05,42.9,none,0
94,32,4.0,163.53,460.41,98.49,50.91,none,0
94,33,4.0,164.22,459.49,100.67,47.95,none,0
94,34,4.0,172.74,484.36,101.97,43.4,none,0
94,35,4.0,174.83,418.5,100.23,32.18,none,0
94,36,4.0,174.05,488.48,104.29,56.75,none,0
94,37,4.0,174.05,433.75,101.05,43.75,none,0
94,38,4.0,166.2,445.8,102.17,35.07,none,0
94,39,4.0,173.66,425.12,95.73,46.04,none,0
94,40,4.0,163.37,444.99,96.54,43.95,none,0
94,41,4.0,170.37,445.7,96.42,46.51,none,0
94,42,4.0,168.44,438.19,99.08,46.96,none,0
94,43,4.0,166.04,504.27,96.45,38.51,none,0
94,44,4.0,168.17,446.47,100.28,38.54,none,0
94,45,4.0,175.98,445.28,97.89,39.27,none,0
94,46,4.0,161.27,442.22,97.72,37.57,none,0
94,47,4.0,178.72,458.05,103.39,44.37,none,0
94,48,4.0,171.22,428.76,101.09,42.96,none,0
94,49,4.0,169.95,430.55,103.84,44.2,none,0
94,50,4.0,172.94,446.3,99.49,38.4,none,0
94,51,4.0,166.06,418.67,101.75,28.98,none,0
94,52,4.0,172.01,417.2,97.3,46.96,none,0
94,53,4.0,161.32,471.93,97.66,45.58,none,0
94,54,4.0,169.94,466.22,102.97,37.25,none,0
94,55,4.0,167.5,491.18,104.45,47.89,none,0
94,56,4.0,168.08,412.1,98.5,32.98,none,0
94,57,4.0,178.21,473.24,94.44,43.67,none,0
94,58,4.0,171.46,476.27,97.13,41.64,none,0
94,59,4.0,172.64,446.34,102.68,37.55,none,0
94,60,4.0,172.09,448.21,99.29,45.35,none,0
94,61,4.0,174.74,471.42,103.0,47.83,none,0
94,62,4.0,173.45,417.11,95.83,33.8,none,0
94,63,4.0,173.7,468.64,103.42,32.61,none,0
94,64,4.0,167.48,430.26,98.08,40.43,none,0
94,65,4.0,160.67,461.27,97.03,38.1,none,0
94,66,4.0,168.33,455.09,99.9,45.86,none,0
94,67,4.0,170.33,436.57,97.16,46.5,none,0
94,68,4.0,167.88,434.12,99.92,40.85,none,0
94,69,4.0,158.34,441.54,101.61,42.01,none,0
94,70,4.0,175.25,464.34,104.79,56.42,none,0
94,71,4.0,139.74,361.92,111.55,63.09,comp4,1
94,72,4.0,169.06,439.48,95.27,25.23,none,0
94,73,4.0,164.89,449.08,96.19,34.44,none,0
94,74,4.0,168.65,436.38,96.17,52.04,none,0
94,75,4.0,168.07,449.87,101.85,39.12,none,0
94,76,4.0,166.09,478.97,101.24,42.76,none,0
94,77,4.0,169.86,457.82,99.02,42.07,none,0
94,78,4.0,179.63,439.78,99.5,40.17,none,0
94,79,4.0,171.18,428.37,96.59,30.93,none,0
94,80,4.0,174.84,456.09,100.22,46.97,none,0
94,81,4.0,165.0,472.72,98.26,32.91,none,0
94,82,4.0,169.96,474.31,100.38,29.75,none,0
94,83,4.0,171.58,455.77,95.42,34.62,none,0
94,84,4.0,176.72,425.96,96.28,48.69,none,0
94,85,4.0,169.5,487.79,105.23,45.38,none,0
94,86,4.0,174.37,465.66,100.19,44.74,none,0
94,87,4.0,172.95,470.06,97.31,39.43,none,0
94,88,4.0,176.17,480.11,104.6,36.53,none,0
94,89,4.0,161.59,436.42,103.71,35.7,none,0
94,90,4.0,171.69,467.93,98.89,31.92,none,0
94,91,4.0,167.19,436.85,100.59,48.41,none,0
94,92,4.0,177.53,401.27,99.45,29.31,none,0
94,93,4.0,171.94,470.9,101.71,30.63,none,0
94,94,4.0,168.52,435.52,97.34,38.08,none,0
94,95,4.0,170.33,440.11,102.42,45.28,none,0
94,96,4.0,172.63,474.49,101.52,48.99,none,0
94,97,4.0,168.8,466.34,98.88,40.87,none,0
94,98,4.0,173.31,450.92,97.28,46.48,none,0
94,99,4.0,168.14,461.54,95.47,32.3,none,0
94,100,4.0,181.5,485.07,98.82,24.56,none,0
94,101,4.0,174.76,428.79,103.49,39.3,none,0
94,102,4.0,180.86,412.13,100.83,50.9,none,0
94,103,4.0,163.8,428.84,98.01,39.91,none,0
94,104,4.0,169.43,410.97,100.46,52.96,none,0
94,105,4.0,168.78,428.05,100.86,37.91,none,0
94,106,4.0,173.68,437.19,97.85,30.61,none,0
94,107,4.0,160.49,448.32,100.71,43.41,none,0
94,108,4.0,170.94,447.13,102.61,36.58,none,0
94,109,4.0,169.03,435.61,103.59,45.5,none,0
94,110,4.0,167.4,480.33,101.92,52.99,none,0
94,111,4.0,169.34,456.84,105.19,40.42,none,0
94,112,4.0,174.6,471.3,99.77,25.22,none,0
94,113,4.0,168.18,453.84,101.65,21.17,none,0
94,114,4.0,166.24,454.73,103.13,47.75,none,0
94,115,4.0,165.36,458.85,103.11,49.07,none,0
94,116,4.0,165.74,477.56,98.79,49.35,none,0
94,117,4.0,171.09,473.41,100.16,40.8,none,0
94,118,4.0,174.25,438.21,104.24,49.34,none,0
94,119,4.0,160.12,471.0,96.03,32.13,none,0
95,0,1.4,172.52,483.62,96.42,35.52,none,0
95,1,1.4,172.95,454.15,100.67,41.48,none,0
95,2,1.4,171.37,424.88,96.96,46.34,none,0
95,3,1.4,176.57,430.09,96.22,49.05,none,0
95,4,1.4,170.15,434.72,99.56,40.69,none,0
95,5,1.4,172.36,453.37,101.07,34.16,none,0
95,6,1.4,166.09,436.66,101.62,27.17,none,0
95,7,1.4,175.7,449.72,100.32,40.36,none,0
95,8,1.4,176.32,445.62,102.15,35.98,none,0
95,9,1.4,178.16,468.01,102.01,40.49,none,0
95,10,1.4,173.3,458.63,100.59,48.09,none,0
95,11,1.4,163.26,446.88,95.97,40.96,none,0
95,12,1.4,168.93,445.89,104.02,40.54,none,0
95,13,1.4,176.31,444.08,100.59,33.34,none,0
95,14,1.4,180.29,440.64,102.18,36.33,none,0
95,15,1.4,174.82,438.19,99.99,47.35,none,0
95,16,1.4,172.73,437.12,92.85,29.19,none,0
95,17,1.4,173.74,442.69,97.6,34.79,none,0
95,18,1.4,169.79,445.11,104.14,27.25,none,0
95,19,1.4,171.87,423.27,102.96,37.35,none,0
95,20,1.4,175.04,407.13,93.37,42.72,none,0
95,21,1.4,171.84,464.04,97.79,44.34,none,0
95,22,1.4,179.12,436.97,103.09,49.92,none,0
95,23,1.4,173.79,426.59,99.8,33.93,none,0
95,24,1.4,174.87,468.9,99.72,32.26,none,0
95,25,1.4,159.0,448.57,96.09,32.82,none,0
95,26,1.4,162.94,415.64,97.34,59.7,none,0
95,27,1.4,172.03,439.67,97.88,41.28,none,0
95,28,1.4,177.06,445.77,96.43,41.08,none,0
95,29,1.4,172.52,442.02,102.03,44.02,none,0
95,30,1.4,170.76,425.74,101.29,41.55,none,0
95,31,1.4,170.22,485.38,102.56,52.93,none,0
95,32,1.4,168.92,423.2,97.05,47.53,none,0
95,33,1.4,164.31,475.81,107.79,50.53,none,0
95,34,1.4,169.16,445.34,96.46,44.01,none,0
95,35,1.4,163.26,441.57,103.22,41.64,none,0
95,36,1.4,162.85,454.93,101.56,59.83,none,0
95,37,1.4,171.19,426.0,97.57,41.6,none,0
95,38,1.4,173.68,471.65,97.45,45.61,none,0
95,39,1.4,175.93,441.51,95.0,34.83,none,0
95,40,1.4,164.67,426.2,101.59,51.29,none,0
95,41,1.4,172.99,477.83,103.12,31.81,none,0
95,42,1.4,168.35,428.86,98.52,37.96,none,0
95,43,1.4,166.48,463.57,100.84,36.38,none,0
95,44,1.4,169.64,434.57,97.0,42.78,none,0
95,45,1.4,161.06,444.5,97.7,57.47,none,0
95,46,1.4,162.28,486.81,104.23,48.15,none,0
95,47,1.4,168.64,452.21,98.34,37.59,none,0
95,48,1.4,172.58,447.09,98.86,20.46,none,0
95,49,1.4,176.29,415.5,98.6,32.61,none,0
95,50,1.4,171.25,496.87,101.74,31.32,none,0
95,51,1.4,163.54,444.49,97.65,37.15,none,0
95,52,1.4,166.48,438.87,100.5,46.84,none,0
95,53,1.4,171.75,451.81,97.33,55.71,none,0
95,54,1.4,177.45,421.7,103.87,30.04,none,0
95,55,1.4,170.81,442.38,96.67,25.12,none,0
95,56,1.4,176.23,457.81,98.61,53.31,none,0
95,57,1.4,167.79,441.18,98.48,47.04,none,0
95,58,1.4,174.04,474.1,102.44,57.02,none,0
95,59,1.4,165.39,470.45,98.09,39.64,none,0
95,60,1.4,174.56,451.89,97.94,57.02,none,0
95,61,1.4,167.06,437.79,104.0,40.82,none,0
95,62,1.4,171.46,450.67,105.49,36.97,none,0
95,63,1.4,169.5,425.24,98.27,38.74,none,0
95,64,1.4,164.52,462.46,102.26,40.2,none,0
95,65,1.4,169.34,435.72,95.8,34.97,none,0
95,66,1.4,165.37,441.56,98.67,51.17,none,0
95,67,1.4,173.16,494.56,103.96,47.03,none,0
95,68,1.4,175.67,428.6,102.31,44.94,none,0
95,69,1.4,164.97,434.34,104.26,29.11,none,0
95,70,1.4,174.56,463.29,104.67,41.53,none,0
95,71,1.4,162.57,441.51,100.81,29.52,none,0
95,72,1.4,165.53,442.98,102.37,43.84,none,0
95,73,1.4,165.15,455.35,96.49,32.54,none,0
95,74,1.4,165.83,449.88,92.42,30.62,none,0
95,75,1.4,170.61,438.64,102.22,30.2,none,0
95,76,1.4,171.44,448.05,99.83,39.57,none,0
95,77,1.4,172.15,466.8,96.69,45.93,none,0
95,78,1.4,170.21,467.91,99.41,38.57,none,0
95,79,1.4,157.97,456.13,100.69,38.57,none,0
95,80,1.4,174.33,463.28,100.82,41.95,none,0
95,81,1.4,164.18,450.64,97.92,28.14,none,0
95,82,1.4,172.51,453.58,106.81,48.29,none,0
95,83,1.4,167.46,434.33,93.3,48.45,none,0
95,84,1.4,174.95,425.72,96.13,39.86,none,0
95,85,1.4,169.11,470.24,95.88,34.27,none,0
95,86,1.4,174.02,467.09,97.91,26.91,none,0
95,87,1.4,170.77,449.7,97.63,46.05,none,0
95,88,1.4,167.27,445.09,95.09,32.2,none,0
95,89,1.4,180.93,442.11,101.4,32.88,none,0
95,90,1.4,171.12,455.06,99.52,38.09,none,0
95,91,1.4,167.37,403.35,105.44,41.87,none,0
95,92,1.4,176.6,433.25,94.56,28.09,none,0
95,93,1.4,174.24,490.95,100.72,50.56,none,0
95,94,1.4,167.84,496.05,105.47,37.61,none,0
95,95,1.4,176.51,435.54,99.06,55.36,none,0
95,96,1.4,177.58,414.77,101.17,45.27,none,0
95,97,1.4,164.98,447.76,98.34,49.28,none,0
95,98,1.4,142.5,394.92,116.15,67.4,comp1,1
95,99,1.4,172.56,421.2,95.0,45.16,none,0
95,100,1.4,173.74,443.54,97.47,39.58,none,0
95,101,1.4,167.17,477.57,101.23,49.48,none,0
95,102,1.4,163.25,469.63,98.83,42.02,none,0
95,103,1.4,170.17,437.2,100.55,50.27,none,0
95,104,1.4,161.88,473.07,95.87,47.78,none,0
95,105,1.4,174.27,414.28,103.12,50.56,none,0
95,106,1.4,168.88,476.26,102.18,40.72,none,0
95,107,1.4,176.4,452.56,98.67,46.84,none,0
95,108,1.4,165.29,462.8,96.64,48.52,none,0
95,109,1.4,175.73,435.52,104.23,46.06,none,0
95,110,1.4,160.61,452.31,99.61,17.72,none,0
95,111,1.4,162.59,469.57,98.91,30.41,none,0
95,112,1.4,166.28,435.49,96.62,39.42,none,0
95,113,1.4,177.04,453.11,99.48,37.18,none,0
95,114,1.4,174.98,448.49,103.05,46.08,none,0
95,115,1.4,173.95,451.88,100.7,38.59,none,0
95,116,1.4,161.93,447.01,95.81,43.18,none,0
95,117,1.4,172.93,458.4,99.19,34.92,none,0
95,118,1.4,166.27,441.76,95.48,31.95,none,0
95,119,1.4,172.36,458.92,102.22,58.01,none,0
96,0,5.4,157.34,486.84,98.25,31.17,none,0
96,1,5.4,169.65,438.62,102.28,24.44,none,0
96,2,5.4,170.73,431.84,100.93,29.68,none,0
96,3,5.4,162.37,457.71,99.29,38.43,none,0
96,4,5.4,174.99,476.29,94.88,24.51,none,0
96,5,5.4,176.0,449.11,101.41,34.26,none,0
96,6,5.4,171.93,465.96,98.73,42.38,none,0
96,7,5.4,166.38,436.15,103.79,51.68,none,0
96,8,5.4,163.99,476.59,98.24,31.26,none,0
96,9,5.4,174.82,412.97,103.49,51.49,none,0
96,10,5.4,171.51,450.33,97.39,41.67,none,0
96,11,5.4,165.08,459.96,102.96,32.77,none,0
96,12,5.4,161.64,446.02,98.79,26.22,none,0
96,13,5.4,174.82,437.43,98.41,42.37,none,0
96,14,5.4,166.67,464.77,97.9,38.12,none,0
96,15,5.4,172.86,472.32,97.76,40.6,none,0
96,16,5.4,166.76,457.46,95.77,44.07,none,0
96,17,5.4,178.32,432.39,97.85,50.17,none,0
96,18,5.4,175.45,433.58,101.01,26.31,none,0
96,19,5.4,176.24,451.46,108.21,37.86,none,0
96,20,5.4,171.53,445.53,94.72,39.39,none,0
96,21,5.4,168.93,453.03,102.88,46.36,none,0
96,22,5.4,170.74,445.51,99.27,44.72,none,0
96,23,5.4,174.73,448.15,101.45,38.76,none,0
96,24,5.4,172.25,443.63,98.6,41.74,none,0
96,25,5.4,169.73,475.09,102.72,46.45,none,0
96,26,5.4,169.42,432.78,98.95,31.81,none,0
96,27,5.4,178.6,478.22,96.63,47.29,none,0
96,28,5.4,168.31,429.48,100.02,40.8,none,0
96,29,5.4,171.87,429.44,99.27,54.22,none,0
96,30,5.4,172.89,437.93,105.25,29.03,none,0
96,31,5.4,171.12,451.12,103.56,42.54,none,0
96,32,5.4,167.37,443.61,100.43,38.19,none,0
96,33,5.4,167.52,445.66,100.68,35.39,none,0
96,34,5.4,170.97,440.68,100.17,51.27,none,0
96,35,5.4,172.82,441.73,104.66,40.32,none,0
96,36,5.4,156.53,414.28,102.02,43.47,none,0
96,37,5.4,167.92,469.35,102.73,40.36,none,0
96,38,5.4,166.55,439.71,94.99,35.97,none,0
96,39,5.4,167.25,468.88,100.25,25.84,none,0
96,40,5.4,173.04,426.62,101.8,39.18,none,0
96,41,5.4,163.27,448.54,99.42,32.35,none,0
96,42,5.4,177.65,449.91,99.48,51.97,none,0
96,43,5.4,157.01,445.25,104.04,37.92,none,0
96,44,5.4,170.61,421.97,100.82,43.31,none,0
96,45,5.4,172.28,421.14,101.38,43.32,none,0
96,46,5.4,175.76,468.8,96.02,39.5,none,0
96,47,5.4,162.06,455.8,98.0,41.56,none,0
96,48,5.4,170.2,441.66,106.95,31.92,none,0
96,49,5.4,179.04,452.87,99.87,46.0,none,0
96,50,5.4,170.17,463.86,99.49,41.35,none,0
96,51,5.4,170.38,446.17,98.75,36.43,none,0
96,52,5.4,173.47,433.99,105.94,56.16,none,0
96,53,5.4,164.23,470.45,100.35,30.23,none,0
96,54,5.4,165.81,431.21,101.4,46.02,none,0
96,55,5.4,168.27,464.29,98.22,38.16,none,0
96,56,5.4,166.1,447.37,94.52,31.93,none,0
96,57,5.4,160.6,452.38,93.29,41.97,none,0
96,58,5.4,172.79,472.28,106.43,35.99,none,0
96,59,5.4,168.42,448.26,100.02,43.96,none,0
96,60,5.4,177.3,449.15,99.11,38.31,none,0
96,61,5.4,166.69,464.63,99.31,31.98,none,0
96,62,5.4,173.17,425.22,100.79,29.74,none,0
96,63,5.4,157.27,415.18,99.82,43.17,none,0
96,64,5.4,165.29,464.77,99.85,28.24,none,0
96,65,5.4,178.69,446.34,103.25,35.78,none,0
96,66,5.4,170.03,433.27,97.17,37.56,none,0
96,67,5.4,167.74,467.03,103.32,40.26,none,0
96,68,5.4,165.56,443.71,100.68,37.62,none,0
96,69,5.4,167.64,459.43,98.36,33.64,none,0
96,70,5.4,177.81,447.22,98.02,49.38,none,0
96,71,5.4,164.57,448.18,101.23,34.6,none,0
96,72,5.4,169.06,438.96,100.29,35.21,none,0
96,73,5.4,177.38,442.31,103.31,50.74,none,0
96,74,5.4,171.75,475.69,105.06,45.3,none,0
96,75,5.4,178.17,427.46,94.1,44.53,none,0
96,76,5.4,167.98,462.33,101.42,41.91,none,0
96,77,5.4,166.91,461.04,99.84,48.42,none,0
96,78,5.4,166.43,447.51,98.47,50.52,none,0
96,79,5.4,175.42,456.2,98.46,22.47,none,0
96,80,5.4,169.92,435.95,100.7,43.45,none,0
96,81,5.4,168.28,479.64,99.74,33.95,none,0
96,82,5.4,170.62,446.86,100.66,37.25,none,0
96,83,5.4,167.83,470.98,102.11,56.02,none,0
96,84,5.4,171.73,407.93,102.1,38.42,none,0
96,85,5.4,182.74,460.64,102.71,40.48,none,0
96,86,5.4,176.2,472.29,98.25,37.01,none,0
96,87,5.4,167.6,430.09,100.33,34.92,none,0
96,88,5.4,160.54,441.4,96.72,48.05,none,0
96,89,5.4,165.18,439.16,101.5,30.92,none,0
96,90,5.4,165.4,480.76,104.61,47.53,none,0
96,91,5.4,165.46,450.99,108.06,36.42,none,0
96,92,5.4,171.12,467.3,103.62,52.73,none,0
96,93,5.4,177.64,447.0,102.91,52.25,none,0
96,94,5.4,159.39,419.49,96.11,44.04,none,0
96,95,5.4,173.2,452.99,100.03,39.1,none,0
96,96,5.4,167.23,480.03,102.55,38.27,none,0
96,97,5.4,168.97,426.18,95.88,38.77,none,0
96,98,5.4,170.77,455.3,105.08,44.63,none,0
96,99,5.4,168.81,428.26,103.21,32.19,none,0
96,100,5.4,165.97,457.36,104.25,36.47,none,0
96,101,5.4,163.0,498.11,98.28,35.17,none,0
96,102,5.4,160.81,477.19,93.34,49.09,none,0
96,103,5.4,167.61,476.76,103.2,38.32,none,0
96,104,5.4,165.39,487.93,103.13,44.66,none,0
96,105,5.4,163.79,458.48,99.04,41.82,none,0
96,106,5.4,167.88,434.11,99.82,45.67,none,0
96,107,5.4,170.46,439.52,103.36,24.36,none,0
96,108,5.4,163.68,416.23,99.65,31.86,none,0
96,109,5.4,163.39,449.42,95.12,34.37,none,0
96,110,5.4,163.94,439.69,104.83,20.95,none,0
96,111,5.4,182.06,453.36,101.68,35.82,none,0
96,112,5.4,170.09,485.18,102.8,54.05,none,0
96,113,5.4,173.51,461.99,97.48,48.57,none,0
96,114,5.4,168.63,454.5,104.96,43.49,none,0
96,115,5.4,164.29,466.04,105.08,49.9,none,0
96,116,5.4,171.48,408.05,103.18,35.69,none,0
96,117,5.4,178.87,448.07,101.34,41.0,none,0
96,118,5.4,167.99,431.03,100.93,37.84,none,0
96,119,5.4,174.89,440.9,101.5,51.55,none,0
97,0,17.4,174.16,450.92,102.93,39.71,none,0
97,1,17.4,166.02,457.35,104.01,30.85,none,0
97,2,17.4,173.67,436.9,97.88,36.16,none,0
97,3,17.4,171.75,477.4,98.48,53.62,none,0
97,4,17.4,164.81,432.68,99.78,31.48,none,0
97,5,17.4,173.12,455.2,103.01,42.73,none,0
97,6,17.4,162.97,422.2,96.3,46.26,none,0
97,7,17.4,175.43,433.48,102.25,45.41,none,0
97,8,17.4,168.01,444.19,97.73,42.71,none,0
97,9,17.4,171.25,430.84,101.68,34.19,none,0
97,10,17.4,164.3,467.38,103.36,49.36,none,0
97,11,17.4,180.07,450.42,97.97,31.57,none,0
97,12,17.4,163.46,441.8,105.07,38.63,none,0
97,13,17.4,165.59,462.84,100.28,50.39,none,0
97,14,17.4,157.18,434.57,98.61,38.3,none,0
97,15,17.4,171.61,461.19,98.44,35.55,none,0
97,16,17.4,174.51,447.36,99.6,39.92,none,0
97,17,17.4,146.51,403.91,116.46,55.74,comp2,1
97,18,17.4,170.11,458.2,97.98,26.13,none,0
97,19,17.4,166.63,457.37,101.39,31.65,none,0
97,20,17.4,171.6,469.68,96.94,54.15,none,0
97,21,17.4,164.99,484.19,100.32,42.38,none,0
97,22,17.4,170.44,479.02,95.85,41.95,none,0
97,23,17.4,175.55,450.86,100.14,57.35,none,0
97,24,17.4,159.9,471.22,98.22,27.17,none,0
97,25,17.4,173.32,451.25,103.06,45.02,none,0
97,26,17.4,174.83,430.55,104.72,52.91,none,0
97,27,17.4,165.71,452.94,105.03,47.05,none,0
97,28,17.4,173.32,464.97,100.26,42.91,none,0
97,29,17.4,168.8,437.68,101.36,34.73,none,0
97,30,17.4,171.14,453.26,94.3,39.56,none,0
97,31,17.4,169.27,433.17,95.98,56.58,none,0
97,32,17.4,180.0,426.99,99.87,41.67,none,0
97,33,17.4,169.82,486.81,101.55,36.37,none,0
97,34,17.4,177.17,447.42,104.17,15.19,none,0
97,35,17.4,159.1,456.98,96.99,43.85,none,0
97,36,17.4,171.05,460.54,97.51,33.81,none,0
97,37,17.4,173.91,455.13,95.36,41.88,none,0
97,38,17.4,172.23,473.89,99.66,61.22,none,0
97,39,17.4,169.28,457.05,97.37,42.63,none,0
97,40,17.4,168.44,437.22,99.06,32.76,none,0
97,41,17.4,165.17,454.81,99.05,33.35,none,0
97,42,17.4,164.1,442.07,95.57,35.73,none,0
97,43,17.4,169.21,462.85,102.0,43.97,none,0
97,44,17.4,171.75,424.46,102.67,41.31,none,0
97,45,17.4,174.61,479.51,99.76,49.35,none,0
97,46,17.4,163.29,426.2,96.84,30.69,none,0
97,47,17.4,175.27,425.98,98.34,39.71,none,0
97,48,17.4,176.73,448.12,97.61,28.46,none,0
97,49,17.4,164.08,454.38,99.83,43.29,none,0
97,50,17.4,171.04,434.44,101.13,42.74,none,0
97,51,17.4,166.03,444.55,99.08,36.11,none,0
97,52,17.4,165.45,453.65,100.79,48.66,none,0
97,53,17.4,170.31,437.55,100.6,43.79,none,0
97,54,17.4,163.02,455.58,93.47,42.86,none,0
97,55,17.4,174.56,465.88,101.61,37.88,none,0
97,56,17.4,176.01,468.46,101.45,36.82,none,0
97,57,17.4,168.95,454.54,99.04,38.85,none,0
97,58,17.4,172.38,443.81,99.69,27.94,none,0
97,59,17.4,166.54,462.67,99.67,50.19,none,0
97,60,17.4,174.05,423.64,98.16,39.31,none,0
97,61,17.4,170.51,456.94,101.67,27.9,none,0
97,62,17.4,167.38,429.49,96.11,22.96,none,0
97,63,17.4,164.77,415.03,98.69,44.73,none,0
97,64,17.4,169.46,450.3,99.57,43.69,none,0
97,65,17.4,170.86,463.97,98.73,29.63,none,0
97,66,17.4,171.36,447.11,98.91,38.52,none,0
97,67,17.4,163.61,454.99,98.49,37.79,none,0
97,68,17.4,165.54,438.2,99.57,37.81,none,0
97,69,17.4,158.66,433.83,100.54,36.53,none,0
97,70,17.4,167.39,465.68,98.82,30.09,none,0
97,71,17.4,168.37,462.94,103.3,39.99,none,0
97,72,17.4,171.18,431.95,98.67,31.86,none,0
97,73,17.4,163.69,415.59,106.69,40.75,none,0
97,74,17.4,178.28,438.08,104.2,30.26,none,0
97,75,17.4,171.36,477.2,99.33,45.91,none,0
97,76,17.4,170.45,453.0,101.52,38.95,none,0
97,77,17.4,173.19,485.71,94.66,34.54,none,0
97,78,17.4,165.9,448.14,103.97,47.9,none,0
97,79,17.4,164.83,435.58,100.59,27.53,none,0
97,80,17.4,169.99,459.49,102.19,46.97,none,0
97,81,17.4,177.99,403.5,93.93,29.06,none,0
97,82,17.4,175.05,453.24,98.88,31.01,none,0
97,83,17.4,167.26,479.56,101.21,23.62,none,0
97,84,17.4,175.15,426.31,100.8,35.14,none,0
97,85,17.4,160.59,436.35,107.32,51.65,none,0
97,86,17.4,167.36,448.99,90.3,35.95,none,0
97,87,17.4,173.22,432.48,99.75,49.27,none,0
97,88,17.4,171.24,469.5,101.5,31.93,none,0
97,89,17.4,162.21,418.79,98.03,39.89,none,0
97,90,17.4,173.14,470.89,99.72,37.78,none,0
97,91,17.4,170.31,460.5,93.84,35.2,none,0
97,92,17.4,169.34,412.62,98.44,42.82,none,0
97,93,17.4,161.78,493.3,106.33,44.64,none,0
97,94,17.4,170.04,459.52,100.68,48.18,none,0
97,95,17.4,173.88,430.44,97.42,34.84,none,0
97,96,17.4,169.47,429.07,95.14,30.9,none,0
97,97,17.4,179.1,440.2,101.85,54.14,none,0
97,98,17.4,160.29,464.37,102.21,39.18,none,0
97,99,17.4,166.76,452.14,97.97,43.52,none,0
97,100,17.4,168.69,454.44,96.44,41.45,none,0
97,101,17.4,168.31,449.77,106.02,35.15,none,0
97,102,17.4,168.7,456.22,101.1,30.54,none,0
97,103,17.4,167.69,421.33,98.09,35.53,none,0
97,104,17.4,171.56,465.49,99.43,46.72,none,0
97,105,17.4,171.57,448.25,97.13,32.97,none,0
97,106,17.4,163.37,438.15,102.5,39.97,none,0
97,107,17.4,166.52,485.14,105.48,49.42,none,0
97,108,17.4,173.79,464.4,102.23,38.95,none,0
97,109,17.4,163.18,464.08,99.18,39.77,none,0
97,110,17.4,159.41,455.0,101.99,36.14,none,0
97,111,17.4,172.21,454.4,104.41,52.26,none,0
97,112,17.4,177.0,462.57,102.27,37.03,none,0
97,113,17.4,179.16,482.23,102.48,47.85,none,0
97,114,17.4,168.18,449.55,100.5,46.62,none,0
97,115,17.4,176.33,476.24,97.02,44.48,none,0
97,116,17.4,172.28,455.49,96.92,51.67,none,0
97,117,17.4,177.13,472.27,98.98,35.8,none,0
97,118,17.4,171.46,408.0,106.66,52.69,none,0
97,119,17.4,176.62,477.22,102.47,39.13,none,0
98,0,11.1,173.18,441.25,95.51,33.0,none,0
98,1,11.1,165.4,477.46,105.14,39.89,none,0
98,2,11.1,178.33,426.48,103.43,42.8,none,0
98,3,11.1,171.61,447.15,102.44,43.62,none,0
98,4,11.1,168.97,492.23,97.75,40.1,none,0
98,5,11.1,166.7,457.44,102.15,42.74,none,0
98,6,11.1,162.2,463.75,94.91,38.86,none,0
98,7,11.1,160.06,500.89,93.16,33.61,none,0
98,8,11.1,167.26,437.89,99.91,39.14,none,0
98,9,11.1,161.07,473.53,96.79,36.45,none,0
98,10,11.1,178.88,498.47,99.59,35.63,none,0
98,11,11.1,177.65,448.27,94.37,36.72,none,0
98,12,11.1,168.35,433.29,97.57,39.31,none,0
98,13,11.1,180.12,448.21,101.71,39.35,none,0
98,14,11.1,166.18,429.31,100.91,37.32,none,0
98,15,11.1,180.15,442.09,102.91,39.71,none,0
98,16,11.1,171.04,475.03,100.51,42.06,none,0
98,17,11.1,164.12,473.24,100.4,39.89,none,0
98,18,11.1,174.9,470.4,98.21,46.65,none,0
98,19,11.1,161.69,475.01,97.51,34.39,none,0
98,20,11.1,160.24,443.83,97.05,49.47,none,0
98,21,11.1,172.38,481.49,102.63,39.03,none,0
98,22,11.1,174.51,428.87,97.86,22.06,none,0
98,23,11.1,168.31,477.56,100.79,25.18,none,0
98,24,11.1,175.16,428.61,103.69,42.81,none,0
